index	0	1	3	5
-3.635	3406.001	3359.802	2993.756	2377.152
-3.634	3404.124	3357.942	2992.038	2375.704
-3.633	3402.248	3356.083	2990.320	2374.257
-3.632	3400.372	3354.224	2988.603	2372.810
-3.631	3398.496	3352.366	2986.887	2371.364
-3.630	3396.621	3350.508	2985.171	2369.918
-3.629	3394.747	3348.651	2983.455	2368.473
-3.628	3392.873	3346.794	2981.740	2367.028
-3.627	3390.999	3344.938	2980.026	2365.584
-3.626	3389.126	3343.082	2978.312	2364.140
-3.625	3387.254	3341.227	2976.598	2362.697
-3.624	3385.382	3339.372	2974.885	2361.254
-3.623	3383.510	3337.518	2973.173	2359.812
-3.622	3381.639	3335.665	2971.461	2358.370
-3.621	3379.769	3333.812	2969.750	2356.929
-3.620	3377.899	3331.959	2968.039	2355.488
-3.619	3376.030	3330.107	2966.328	2354.047
-3.618	3374.161	3328.256	2964.618	2352.607
-3.617	3372.293	3326.405	2962.909	2351.168
-3.616	3370.425	3324.554	2961.200	2349.729
-3.615	3368.558	3322.704	2959.492	2348.290
-3.614	3366.691	3320.855	2957.784	2346.852
-3.613	3364.825	3319.006	2956.076	2345.415
-3.612	3362.959	3317.157	2954.369	2343.978
-3.611	3361.094	3315.310	2952.663	2342.541
-3.610	3359.229	3313.462	2950.957	2341.105
-3.609	3357.365	3311.615	2949.252	2339.670
-3.608	3355.501	3309.769	2947.547	2338.234
-3.607	3353.638	3307.923	2945.842	2336.800
-3.606	3351.776	3306.078	2944.139	2335.366
-3.605	3349.914	3304.233	2942.435	2333.932
-3.604	3348.052	3302.389	2940.732	2332.499
-3.603	3346.191	3300.545	2939.030	2331.066
-3.602	3344.330	3298.702	2937.328	2329.634
-3.601	3342.470	3296.859	2935.627	2328.202
-3.600	3340.611	3295.017	2933.926	2326.771
-3.599	3338.752	3293.175	2932.226	2325.340
-3.598	3336.894	3291.334	2930.526	2323.910
-3.597	3335.036	3289.493	2928.826	2322.480
-3.596	3333.178	3287.653	2927.128	2321.050
-3.595	3331.321	3285.814	2925.429	2319.622
-3.594	3329.465	3283.975	2923.732	2318.193
-3.593	3327.609	3282.136	2922.034	2316.765
-3.592	3325.754	3280.298	2920.337	2315.338
-3.591	3323.899	3278.460	2918.641	2313.911
-3.590	3322.045	3276.623	2916.945	2312.485
-3.589	3320.191	3274.787	2915.250	2311.059
-3.588	3318.338	3272.951	2913.555	2309.633
-3.587	3316.485	3271.115	2911.861	2308.208
-3.586	3314.633	3269.280	2910.167	2306.784
-3.585	3312.781	3267.446	2908.474	2305.359
-3.584	3310.930	3265.612	2906.781	2303.936
-3.583	3309.079	3263.779	2905.089	2302.513
-3.582	3307.229	3261.946	2903.397	2301.090
-3.581	3305.379	3260.113	2901.706	2299.668
-3.580	3303.530	3258.282	2900.015	2298.246
-3.579	3301.682	3256.450	2898.325	2296.825
-3.578	3299.834	3254.619	2896.635	2295.405
-3.577	3297.986	3252.789	2894.946	2293.984
-3.576	3296.139	3250.959	2893.257	2292.565
-3.575	3294.293	3249.130	2891.569	2291.145
-3.574	3292.447	3247.301	2889.881	2289.727
-3.573	3290.601	3245.473	2888.194	2288.308
-3.572	3288.756	3243.645	2886.507	2286.891
-3.571	3286.912	3241.818	2884.821	2285.473
-3.570	3285.068	3239.991	2883.135	2284.057
-3.569	3283.224	3238.165	2881.450	2282.640
-3.568	3281.382	3236.340	2879.766	2281.224
-3.567	3279.539	3234.515	2878.081	2279.809
-3.566	3277.697	3232.690	2876.398	2278.394
-3.565	3275.856	3230.866	2874.715	2276.980
-3.564	3274.015	3229.042	2873.032	2275.566
-3.563	3272.175	3227.219	2871.350	2274.152
-3.562	3270.335	3225.397	2869.668	2272.739
-3.561	3268.496	3223.575	2867.987	2271.327
-3.560	3266.657	3221.753	2866.306	2269.915
-3.559	3264.819	3219.932	2864.626	2268.503
-3.558	3262.981	3218.112	2862.946	2267.092
-3.557	3261.144	3216.292	2861.267	2265.682
-3.556	3259.308	3214.472	2859.589	2264.272
-3.555	3257.471	3212.653	2857.911	2262.862
-3.554	3255.636	3210.835	2856.233	2261.453
-3.553	3253.801	3209.017	2854.556	2260.044
-3.552	3251.966	3207.200	2852.879	2258.636
-3.551	3250.132	3205.383	2851.203	2257.228
-3.550	3248.299	3203.567	2849.527	2255.821
-3.549	3246.466	3201.751	2847.852	2254.414
-3.548	3244.633	3199.935	2846.178	2253.008
-3.547	3242.801	3198.121	2844.504	2251.603
-3.546	3240.970	3196.306	2842.830	2250.197
-3.545	3239.139	3194.493	2841.157	2248.792
-3.544	3237.308	3192.679	2839.484	2247.388
-3.543	3235.478	3190.867	2837.812	2245.984
-3.542	3233.649	3189.054	2836.141	2244.581
-3.541	3231.820	3187.243	2834.470	2243.178
-3.540	3229.992	3185.432	2832.799	2241.776
-3.539	3228.164	3183.621	2831.129	2240.374
-3.538	3226.337	3181.811	2829.460	2238.972
-3.537	3224.510	3180.001	2827.791	2237.572
-3.536	3222.683	3178.192	2826.122	2236.171
-3.535	3220.858	3176.384	2824.454	2234.771
-3.534	3219.032	3174.576	2822.786	2233.372
-3.533	3217.208	3172.768	2821.119	2231.973
-3.532	3215.384	3170.961	2819.453	2230.574
-3.531	3213.560	3169.154	2817.787	2229.176
-3.530	3211.737	3167.348	2816.121	2227.779
-3.529	3209.914	3165.543	2814.456	2226.381
-3.528	3208.092	3163.738	2812.792	2224.985
-3.527	3206.270	3161.934	2811.128	2223.589
-3.526	3204.449	3160.130	2809.464	2222.193
-3.525	3202.629	3158.326	2807.801	2220.798
-3.524	3200.809	3156.523	2806.139	2219.403
-3.523	3198.989	3154.721	2804.477	2218.009
-3.522	3197.170	3152.919	2802.815	2216.615
-3.521	3195.352	3151.118	2801.154	2215.222
-3.520	3193.534	3149.317	2799.494	2213.829
-3.519	3191.716	3147.517	2797.834	2212.437
-3.518	3189.899	3145.717	2796.175	2211.045
-3.517	3188.083	3143.918	2794.516	2209.654
-3.516	3186.267	3142.119	2792.857	2208.263
-3.515	3184.452	3140.321	2791.199	2206.873
-3.514	3182.637	3138.523	2789.542	2205.483
-3.513	3180.822	3136.726	2787.885	2204.094
-3.512	3179.009	3134.929	2786.229	2202.705
-3.511	3177.195	3133.133	2784.573	2201.317
-3.510	3175.382	3131.337	2782.917	2199.929
-3.509	3173.570	3129.542	2781.262	2198.541
-3.508	3171.758	3127.748	2779.608	2197.154
-3.507	3169.947	3125.953	2777.954	2195.768
-3.506	3168.136	3124.160	2776.301	2194.382
-3.505	3166.326	3122.367	2774.648	2192.996
-3.504	3164.517	3120.574	2772.995	2191.611
-3.503	3162.707	3118.782	2771.343	2190.227
-3.502	3160.899	3116.991	2769.692	2188.843
-3.501	3159.091	3115.200	2768.041	2187.459
-3.500	3157.283	3113.409	2766.391	2186.076
-3.499	3155.476	3111.619	2764.741	2184.693
-3.498	3153.669	3109.830	2763.092	2183.311
-3.497	3151.863	3108.041	2761.443	2181.929
-3.496	3150.058	3106.253	2759.794	2180.548
-3.495	3148.253	3104.465	2758.147	2179.168
-3.494	3146.448	3102.677	2756.499	2177.787
-3.493	3144.644	3100.890	2754.852	2176.408
-3.492	3142.841	3099.104	2753.206	2175.028
-3.491	3141.038	3097.318	2751.560	2173.650
-3.490	3139.236	3095.533	2749.915	2172.271
-3.489	3137.434	3093.748	2748.270	2170.894
-3.488	3135.632	3091.964	2746.626	2169.516
-3.487	3133.832	3090.180	2744.982	2168.139
-3.486	3132.031	3088.397	2743.339	2166.763
-3.485	3130.231	3086.614	2741.696	2165.387
-3.484	3128.432	3084.832	2740.054	2164.012
-3.483	3126.633	3083.050	2738.412	2162.637
-3.482	3124.835	3081.269	2736.770	2161.262
-3.481	3123.037	3079.489	2735.130	2159.889
-3.480	3121.240	3077.708	2733.489	2158.515
-3.479	3119.443	3075.929	2731.850	2157.142
-3.478	3117.647	3074.150	2730.210	2155.770
-3.477	3115.852	3072.371	2728.572	2154.398
-3.476	3114.056	3070.593	2726.933	2153.026
-3.475	3112.262	3068.816	2725.296	2151.655
-3.474	3110.468	3067.039	2723.658	2150.284
-3.473	3108.674	3065.262	2722.022	2148.914
-3.472	3106.881	3063.486	2720.385	2147.545
-3.471	3105.088	3061.711	2718.750	2146.176
-3.470	3103.296	3059.936	2717.114	2144.807
-3.469	3101.505	3058.161	2715.480	2143.439
-3.468	3099.714	3056.387	2713.846	2142.071
-3.467	3097.923	3054.614	2712.212	2140.704
-3.466	3096.133	3052.841	2710.579	2139.337
-3.465	3094.344	3051.069	2708.946	2137.971
-3.464	3092.555	3049.297	2707.314	2136.605
-3.463	3090.767	3047.525	2705.682	2135.240
-3.462	3088.979	3045.755	2704.051	2133.875
-3.461	3087.191	3043.984	2702.420	2132.511
-3.460	3085.405	3042.214	2700.790	2131.147
-3.459	3083.618	3040.445	2699.160	2129.784
-3.458	3081.832	3038.676	2697.531	2128.421
-3.457	3080.047	3036.908	2695.902	2127.058
-3.456	3078.262	3035.140	2694.274	2125.696
-3.455	3076.478	3033.373	2692.647	2124.335
-3.454	3074.694	3031.607	2691.019	2122.974
-3.453	3072.911	3029.840	2689.393	2121.614
-3.452	3071.129	3028.075	2687.767	2120.254
-3.451	3069.346	3026.310	2686.141	2118.894
-3.450	3067.565	3024.545	2684.516	2117.535
-3.449	3065.784	3022.781	2682.891	2116.177
-3.448	3064.003	3021.017	2681.267	2114.819
-3.447	3062.223	3019.254	2679.644	2113.461
-3.446	3060.443	3017.492	2678.020	2112.104
-3.445	3058.664	3015.730	2676.398	2110.747
-3.444	3056.886	3013.968	2674.776	2109.391
-3.443	3055.108	3012.207	2673.154	2108.036
